"Timestamp","Temperature_Celsius(°C)","Relative_Humidity(%)","Absolute_Humidity(g/m³)","DPT_Celsius(°C)","VPD(kPa)"
"Apr 14, 2024 12:35:57","12.8","46","5.2","1.5","0.80"
"Apr 14, 2024 12:36:57","12.6","46","5.1","1.3","0.79"
"Apr 14, 2024 12:37:57","12.6","47","5.2","1.6","0.77"
"Apr 14, 2024 12:38:57","12.5","47","5.2","1.5","0.77"
"Apr 14, 2024 12:39:57","12.5","47","5.2","1.5","0.77"
"Apr 14, 2024 12:40:57","12.5","47","5.2","1.5","0.77"
"Apr 14, 2024 12:41:57","12.4","47","5.1","1.4","0.76"
"Apr 14, 2024 12:42:57","12.6","47","5.2","1.6","0.77"
"Apr 14, 2024 12:43:57","12.8","47","5.3","1.8","0.78"
"Apr 14, 2024 12:44:57","13.4","47","5.5","2.3","0.81"
"Apr 14, 2024 12:45:57","14.0","47","5.7","2.9","0.85"
"Apr 14, 2024 12:46:57","15.0","47","6.0","3.8","0.90"
"Apr 14, 2024 12:47:57","15.4","44","5.8","3.2","0.98"
"Apr 14, 2024 12:48:57","15.8","44","5.9","3.6","1.01"
"Apr 14, 2024 12:49:57","16.0","44","6.0","3.7","1.02"
"Apr 14, 2024 12:50:57","15.4","41","5.4","2.2","1.03"
"Apr 14, 2024 12:51:57","14.8","41","5.2","1.7","0.99"
"Apr 14, 2024 12:52:57","14.6","41","5.1","1.5","0.98"
"Apr 14, 2024 12:53:57","14.4","41","5.1","1.3","0.97"
"Apr 14, 2024 12:54:57","14.5","41","5.1","1.4","0.97"
"Apr 14, 2024 12:55:57","14.4","44","5.4","2.3","0.92"
"Apr 14, 2024 12:56:57","14.6","44","5.5","2.5","0.93"
"Apr 14, 2024 12:57:57","14.7","44","5.5","2.6","0.94"
"Apr 14, 2024 12:58:57","14.1","41","5.0","1.0","0.95"
"Apr 14, 2024 12:59:57","13.9","41","4.9","0.8","0.94"
"Apr 14, 2024 13:00:57","13.8","44","5.2","1.7","0.88"
"Apr 14, 2024 13:01:57","13.6","44","5.2","1.6","0.87"
"Apr 14, 2024 13:02:57","13.6","44","5.2","1.6","0.87"
"Apr 14, 2024 13:03:57","13.5","44","5.2","1.5","0.87"
"Apr 14, 2024 13:04:57","13.5","44","5.2","1.5","0.87"
"Apr 14, 2024 13:05:57","13.6","44","5.2","1.6","0.87"
"Apr 14, 2024 13:06:57","13.5","44","5.2","1.5","0.87"
"Apr 14, 2024 13:07:57","13.5","44","5.2","1.5","0.87"
"Apr 14, 2024 13:08:57","13.3","45","5.2","1.6","0.84"
"Apr 14, 2024 13:09:57","13.1","45","5.1","1.4","0.83"
"Apr 14, 2024 13:10:57","13.1","45","5.1","1.4","0.83"
"Apr 14, 2024 13:11:57","13.0","45","5.1","1.3","0.82"
"Apr 14, 2024 13:12:57","13.1","45","5.1","1.4","0.83"
"Apr 14, 2024 13:13:57","13.1","45","5.1","1.4","0.83"
"Apr 14, 2024 13:14:57","12.9","45","5.1","1.2","0.82"
"Apr 14, 2024 13:15:57","12.8","45","5.0","1.1","0.81"
"Apr 14, 2024 13:16:57","12.7","45","5.0","1.1","0.81"
"Apr 14, 2024 13:17:57","12.7","45","5.0","1.1","0.81"
"Apr 14, 2024 13:18:57","12.7","45","5.0","1.1","0.81"
"Apr 14, 2024 13:19:57","12.7","45","5.0","1.1","0.81"
"Apr 14, 2024 13:20:57","12.6","45","5.0","1.0","0.80"
"Apr 14, 2024 13:21:57","12.6","45","5.0","1.0","0.80"
"Apr 14, 2024 13:22:57","12.6","45","5.0","1.0","0.80"
"Apr 14, 2024 13:23:57","12.6","45","5.0","1.0","0.80"
"Apr 14, 2024 13:24:57","12.6","45","5.0","1.0","0.80"
"Apr 14, 2024 13:25:57","12.7","45","5.0","1.1","0.81"
"Apr 14, 2024 13:26:57","12.9","45","5.1","1.2","0.82"
"Apr 14, 2024 13:27:57","12.9","45","5.1","1.2","0.82"
"Apr 14, 2024 13:28:57","12.9","45","5.1","1.2","0.82"
"Apr 14, 2024 13:29:57","12.7","45","5.0","1.1","0.81"
"Apr 14, 2024 13:30:57","12.7","45","5.0","1.1","0.81"
"Apr 14, 2024 13:31:57","12.6","45","5.0","1.0","0.80"
"Apr 14, 2024 13:32:57","13.0","45","5.1","1.3","0.82"
"Apr 14, 2024 13:33:57","13.8","45","5.4","2.1","0.87"
"Apr 14, 2024 13:34:57","14.8","45","5.7","3.0","0.93"
"Apr 14, 2024 13:35:57","15.2","42","5.5","2.4","1.00"
"Apr 14, 2024 13:36:57","14.8","42","5.3","2.0","0.98"
"Apr 14, 2024 13:37:57","14.2","39","4.8","0.4","0.99"
"Apr 14, 2024 13:38:57","13.8","39","4.7","0.1","0.96"
"Apr 14, 2024 13:39:57","13.7","42","5.0","1.0","0.91"
"Apr 14, 2024 13:40:57","13.5","42","4.9","0.8","0.90"
"Apr 14, 2024 13:41:57","13.4","42","4.9","0.7","0.89"
"Apr 14, 2024 13:42:57","13.2","42","4.8","0.6","0.88"
"Apr 14, 2024 13:43:57","13.1","42","4.8","0.5","0.87"
"Apr 14, 2024 13:44:57","12.9","42","4.7","0.3","0.86"
"Apr 14, 2024 13:45:57","12.7","42","4.7","0.1","0.85"
"Apr 14, 2024 13:46:57","12.7","43","4.8","0.4","0.84"
"Apr 14, 2024 13:47:57","12.5","43","4.7","0.2","0.83"
"Apr 14, 2024 13:48:57","12.5","43","4.7","0.2","0.83"
"Apr 14, 2024 13:49:57","12.5","45","5.0","0.9","0.80"
"Apr 14, 2024 13:50:57","12.5","45","5.0","0.9","0.80"
"Apr 14, 2024 13:51:57","12.4","45","4.9","0.8","0.79"
"Apr 14, 2024 13:52:57","12.5","45","5.0","0.9","0.80"
"Apr 14, 2024 13:53:57","12.6","45","5.0","1.0","0.80"
"Apr 14, 2024 13:54:57","12.6","45","5.0","1.0","0.80"
"Apr 14, 2024 13:55:57","12.8","45","5.0","1.1","0.81"
"Apr 14, 2024 13:56:57","13.4","45","5.2","1.7","0.85"
"Apr 14, 2024 13:57:57","14.0","42","5.1","1.3","0.93"
"Apr 14, 2024 13:58:57","14.4","42","5.2","1.6","0.95"
"Apr 14, 2024 13:59:57","14.8","42","5.3","2.0","0.98"
"Apr 14, 2024 14:00:57","15.0","42","5.4","2.2","0.99"
"Apr 14, 2024 14:01:57","15.0","42","5.4","2.2","0.99"
"Apr 14, 2024 14:02:57","15.0","39","5.0","1.1","1.04"
"Apr 14, 2024 14:03:57","15.0","39","5.0","1.1","1.04"
"Apr 14, 2024 14:04:57","15.0","39","5.0","1.1","1.04"
"Apr 14, 2024 14:05:57","14.8","39","4.9","1.0","1.03"
"Apr 14, 2024 14:06:57","15.0","39","5.0","1.1","1.04"
"Apr 14, 2024 14:07:57","15.4","39","5.1","1.5","1.07"
"Apr 14, 2024 14:08:57","15.8","39","5.2","1.9","1.10"
"Apr 14, 2024 14:09:57","16.2","39","5.4","2.2","1.12"
"Apr 14, 2024 14:10:57","16.6","39","5.5","2.6","1.15"
"Apr 14, 2024 14:11:57","16.6","39","5.5","2.6","1.15"
"Apr 14, 2024 14:12:57","16.4","38","5.3","2.0","1.16"
"Apr 14, 2024 14:13:57","15.6","38","5.0","1.3","1.10"
"Apr 14, 2024 14:14:57","14.8","38","4.8","0.6","1.04"
"Apr 14, 2024 14:15:57","14.4","38","4.7","0.2","1.02"
"Apr 14, 2024 14:16:57","13.8","38","4.5","-0.3","0.98"
"Apr 14, 2024 14:17:57","13.6","38","4.5","-0.5","0.97"
"Apr 14, 2024 14:18:57","13.6","41","4.8","0.6","0.92"
"Apr 14, 2024 14:19:57","13.7","41","4.9","0.7","0.92"
"Apr 14, 2024 14:20:57","13.7","41","4.9","0.7","0.92"
"Apr 14, 2024 14:21:57","13.7","41","4.9","0.7","0.92"
"Apr 14, 2024 14:22:57","13.5","41","4.8","0.5","0.91"
"Apr 14, 2024 14:23:57","13.7","41","4.9","0.7","0.92"
"Apr 14, 2024 14:24:57","13.7","43","5.1","1.3","0.89"
"Apr 14, 2024 14:25:57","13.7","43","5.1","1.3","0.89"
"Apr 14, 2024 14:26:57","13.7","43","5.1","1.3","0.89"
"Apr 14, 2024 14:27:57","13.7","43","5.1","1.3","0.89"
"Apr 14, 2024 14:28:57","13.7","43","5.1","1.3","0.89"
"Apr 14, 2024 14:29:57","13.7","43","5.1","1.3","0.89"
"Apr 14, 2024 14:30:57","13.9","43","5.2","1.5","0.91"
"Apr 14, 2024 14:31:57","13.9","43","5.2","1.5","0.91"
"Apr 14, 2024 14:32:57","13.7","43","5.1","1.3","0.89"
"Apr 14, 2024 14:33:57","13.7","43","5.1","1.3","0.89"
"Apr 14, 2024 14:34:57","13.7","43","5.1","1.3","0.89"
"Apr 14, 2024 14:35:57","13.7","43","5.1","1.3","0.89"
"Apr 14, 2024 14:36:57","13.5","43","5.0","1.2","0.88"
"Apr 14, 2024 14:37:57","13.5","43","5.0","1.2","0.88"
"Apr 14, 2024 14:38:57","13.3","43","5.0","1.0","0.87"
"Apr 14, 2024 14:39:57","13.3","43","5.0","1.0","0.87"
"Apr 14, 2024 14:40:57","13.3","43","5.0","1.0","0.87"
"Apr 14, 2024 14:41:57","13.2","43","4.9","0.9","0.86"
"Apr 14, 2024 14:42:57","13.2","43","4.9","0.9","0.86"
"Apr 14, 2024 14:43:57","13.2","43","4.9","0.9","0.86"
"Apr 14, 2024 14:44:57","13.2","43","4.9","0.9","0.86"
"Apr 14, 2024 14:45:57","13.1","43","4.9","0.8","0.86"
"Apr 14, 2024 14:46:57","13.0","43","4.9","0.7","0.85"
"Apr 14, 2024 14:47:57","13.0","43","4.9","0.7","0.85"
"Apr 14, 2024 14:48:57","13.0","44","5.0","1.0","0.84"
"Apr 14, 2024 14:49:57","13.0","44","5.0","1.0","0.84"
"Apr 14, 2024 14:50:57","13.2","44","5.0","1.2","0.85"
"Apr 14, 2024 14:51:57","13.6","44","5.2","1.6","0.87"
"Apr 14, 2024 14:52:57","14.2","44","5.4","2.1","0.91"
"Apr 14, 2024 14:53:57","15.0","44","5.6","2.8","0.95"
"Apr 14, 2024 14:54:57","15.2","44","5.7","3.0","0.97"
"Apr 14, 2024 14:55:57","15.0","41","5.3","1.8","1.01"
"Apr 14, 2024 14:56:57","14.8","41","5.2","1.7","0.99"
"Apr 14, 2024 14:57:57","15.0","41","5.3","1.8","1.01"
"Apr 14, 2024 14:58:57","15.6","42","5.6","2.7","1.03"
"Apr 14, 2024 14:59:57","15.4","42","5.5","2.5","1.01"
"Apr 14, 2024 15:00:57","15.6","42","5.6","2.7","1.03"
"Apr 14, 2024 15:01:57","15.7","39","5.2","1.8","1.09"
"Apr 14, 2024 15:02:57","15.5","39","5.2","1.6","1.07"
"Apr 14, 2024 15:03:57","15.5","39","5.2","1.6","1.07"
"Apr 14, 2024 15:04:57","15.4","39","5.1","1.5","1.07"
"Apr 14, 2024 15:05:57","15.2","39","5.1","1.3","1.05"
"Apr 14, 2024 15:06:57","15.1","39","5.0","1.2","1.05"
"Apr 14, 2024 15:07:57","15.1","39","5.0","1.2","1.05"
"Apr 14, 2024 15:08:57","15.1","39","5.0","1.2","1.05"
"Apr 14, 2024 15:09:57","15.5","39","5.2","1.6","1.07"
"Apr 14, 2024 15:10:57","15.7","39","5.2","1.8","1.09"
"Apr 14, 2024 15:11:57","15.5","39","5.2","1.6","1.07"
"Apr 14, 2024 15:12:57","15.1","39","5.0","1.2","1.05"
"Apr 14, 2024 15:13:57","14.7","39","4.9","0.9","1.02"
"Apr 14, 2024 15:14:57","14.5","39","4.8","0.7","1.01"
"Apr 14, 2024 15:15:57","14.1","50","6.1","3.8","0.80"
"Apr 14, 2024 15:16:57","13.7","56","6.6","5.1","0.69"
"Apr 14, 2024 15:17:57","13.5","62","7.2","6.4","0.59"
"Apr 14, 2024 15:18:57","13.7","65","7.7","7.2","0.55"
"Apr 14, 2024 15:19:57","13.8","65","7.7","7.3","0.55"
"Apr 14, 2024 15:20:57","14.0","65","7.8","7.5","0.56"
"Apr 14, 2024 15:21:57","13.9","65","7.8","7.4","0.56"
"Apr 14, 2024 15:22:57","13.9","62","7.4","6.7","0.60"
"Apr 14, 2024 15:23:57","13.7","62","7.3","6.5","0.60"
"Apr 14, 2024 15:24:57","13.7","62","7.3","6.5","0.60"
"Apr 14, 2024 15:25:57","13.9","62","7.4","6.7","0.60"
"Apr 14, 2024 15:26:57","14.1","59","7.2","6.2","0.66"
"Apr 14, 2024 15:27:57","14.5","59","7.3","6.6","0.68"
"Apr 14, 2024 15:28:57","14.7","59","7.4","6.8","0.69"
"Apr 14, 2024 15:29:57","14.9","59","7.5","7.0","0.69"
"Apr 14, 2024 15:30:57","15.1","50","6.5","4.7","0.86"
"Apr 14, 2024 15:31:57","15.1","47","6.1","3.9","0.91"
"Apr 14, 2024 15:32:57","14.9","47","6.0","3.7","0.90"
"Apr 14, 2024 15:33:57","14.8","47","6.0","3.6","0.89"
"Apr 14, 2024 15:34:57","14.8","47","6.0","3.6","0.89"
"Apr 14, 2024 15:35:57","14.4","44","5.4","2.3","0.92"
"Apr 14, 2024 15:36:57","14.0","44","5.3","1.9","0.90"
"Apr 14, 2024 15:37:57","13.8","45","5.4","2.1","0.87"
"Apr 14, 2024 15:38:57","13.6","45","5.3","1.9","0.86"
"Apr 14, 2024 15:39:57","13.6","45","5.3","1.9","0.86"
"Apr 14, 2024 15:40:57","13.4","46","5.3","2.0","0.83"
"Apr 14, 2024 15:41:57","13.4","46","5.3","2.0","0.83"
"Apr 14, 2024 15:42:57","13.4","46","5.3","2.0","0.83"
"Apr 14, 2024 15:43:57","13.4","46","5.3","2.0","0.83"
"Apr 14, 2024 15:44:57","13.3","46","5.3","1.9","0.82"
"Apr 14, 2024 15:45:57","13.1","46","5.2","1.7","0.81"
"Apr 14, 2024 15:46:57","13.1","46","5.2","1.7","0.81"
"Apr 14, 2024 15:47:57","13.1","46","5.2","1.7","0.81"
"Apr 14, 2024 15:48:57","13.1","46","5.2","1.7","0.81"
"Apr 14, 2024 15:49:57","13.1","46","5.2","1.7","0.81"
"Apr 14, 2024 15:50:57","13.1","46","5.2","1.7","0.81"
"Apr 14, 2024 15:51:57","13.1","46","5.2","1.7","0.81"
"Apr 14, 2024 15:52:57","13.1","46","5.2","1.7","0.81"
"Apr 14, 2024 15:53:57","13.3","46","5.3","1.9","0.82"
"Apr 14, 2024 15:54:57","13.5","46","5.4","2.1","0.84"
"Apr 14, 2024 15:55:57","13.5","46","5.4","2.1","0.84"
"Apr 14, 2024 15:56:57","13.7","44","5.2","1.7","0.88"
"Apr 14, 2024 15:57:57","13.7","44","5.2","1.7","0.88"
"Apr 14, 2024 15:58:57","13.9","44","5.3","1.8","0.89"
"Apr 14, 2024 15:59:57","13.9","44","5.3","1.8","0.89"
"Apr 14, 2024 16:00:57","14.1","44","5.3","2.0","0.90"
"Apr 14, 2024 16:01:57","14.1","44","5.3","2.0","0.90"
"Apr 14, 2024 16:02:57","14.0","44","5.3","1.9","0.90"
"Apr 14, 2024 16:03:57","13.8","41","4.9","0.8","0.93"
"Apr 14, 2024 16:04:57","13.6","41","4.8","0.6","0.92"
"Apr 14, 2024 16:05:57","13.5","43","5.0","1.2","0.88"
"Apr 14, 2024 16:06:57","13.4","43","5.0","1.1","0.88"
"Apr 14, 2024 16:07:57","13.4","46","5.3","2.0","0.83"
"Apr 14, 2024 16:08:57","13.6","46","5.4","2.2","0.84"
"Apr 14, 2024 16:09:57","13.5","46","5.4","2.1","0.84"
"Apr 14, 2024 16:10:57","13.5","46","5.4","2.1","0.84"
"Apr 14, 2024 16:11:57","13.3","46","5.3","1.9","0.82"
"Apr 14, 2024 16:12:57","13.3","46","5.3","1.9","0.82"
"Apr 14, 2024 16:13:57","13.3","46","5.3","1.9","0.82"
"Apr 14, 2024 16:14:57","13.2","46","5.3","1.8","0.82"
"Apr 14, 2024 16:15:57","13.1","46","5.2","1.7","0.81"
"Apr 14, 2024 16:16:57","13.0","46","5.2","1.6","0.81"
"Apr 14, 2024 16:17:57","12.8","46","5.2","1.5","0.80"
"Apr 14, 2024 16:18:57","12.8","46","5.2","1.5","0.80"
"Apr 14, 2024 16:19:57","12.6","46","5.1","1.3","0.79"
"Apr 14, 2024 16:20:57","12.6","46","5.1","1.3","0.79"
"Apr 14, 2024 16:21:57","12.6","46","5.1","1.3","0.79"
"Apr 14, 2024 16:22:57","12.5","46","5.1","1.2","0.78"
"Apr 14, 2024 16:23:57","12.4","46","5.0","1.1","0.78"
"Apr 14, 2024 16:24:57","12.3","46","5.0","1.0","0.77"
"Apr 14, 2024 16:25:57","12.4","46","5.0","1.1","0.78"
"Apr 14, 2024 16:26:57","12.6","47","5.2","1.6","0.77"
"Apr 14, 2024 16:27:57","12.8","47","5.3","1.8","0.78"
"Apr 14, 2024 16:28:57","13.0","47","5.3","1.9","0.79"
"Apr 14, 2024 16:29:57","13.2","47","5.4","2.1","0.80"
"Apr 14, 2024 16:30:57","13.4","47","5.5","2.3","0.81"
"Apr 14, 2024 16:31:57","13.6","47","5.5","2.5","0.83"
"Apr 14, 2024 16:32:57","13.6","45","5.3","1.9","0.86"
"Apr 14, 2024 16:33:57","13.4","45","5.2","1.7","0.85"
"Apr 14, 2024 16:34:57","13.4","45","5.2","1.7","0.85"
"Apr 14, 2024 16:35:57","13.4","45","5.2","1.7","0.85"
"Apr 14, 2024 16:36:57","13.6","45","5.3","1.9","0.86"
"Apr 14, 2024 16:37:57","13.6","45","5.3","1.9","0.86"
"Apr 14, 2024 16:38:57","13.4","45","5.2","1.7","0.85"
"Apr 14, 2024 16:39:57","13.3","45","5.2","1.6","0.84"
"Apr 14, 2024 16:40:57","13.5","45","5.3","1.8","0.85"
"Apr 14, 2024 16:41:57","13.5","45","5.3","1.8","0.85"
"Apr 14, 2024 16:42:57","13.5","45","5.3","1.8","0.85"
"Apr 14, 2024 16:43:57","13.4","45","5.2","1.7","0.85"
"Apr 14, 2024 16:44:57","13.2","45","5.2","1.5","0.83"
"Apr 14, 2024 16:45:57","13.0","44","5.0","1.0","0.84"
"Apr 14, 2024 16:46:57","13.0","44","5.0","1.0","0.84"
"Apr 14, 2024 16:47:57","13.2","45","5.2","1.5","0.83"
"Apr 14, 2024 16:48:57","13.2","45","5.2","1.5","0.83"
"Apr 14, 2024 16:49:57","13.2","45","5.2","1.5","0.83"
"Apr 14, 2024 16:50:57","13.2","45","5.2","1.5","0.83"
"Apr 14, 2024 16:51:57","13.1","45","5.1","1.4","0.83"
"Apr 14, 2024 16:52:57","13.1","45","5.1","1.4","0.83"
"Apr 14, 2024 16:53:57","13.0","45","5.1","1.3","0.82"
"Apr 14, 2024 16:54:57","13.0","46","5.2","1.6","0.81"
"Apr 14, 2024 16:55:57","12.8","46","5.2","1.5","0.80"
"Apr 14, 2024 16:56:57","12.8","46","5.2","1.5","0.80"
"Apr 14, 2024 16:57:57","12.6","46","5.1","1.3","0.79"
"Apr 14, 2024 16:58:57","12.6","47","5.2","1.6","0.77"
"Apr 14, 2024 16:59:57","12.5","47","5.2","1.5","0.77"
"Apr 14, 2024 17:00:57","12.4","47","5.1","1.4","0.76"
"Apr 14, 2024 17:01:57","12.3","47","5.1","1.3","0.76"
"Apr 14, 2024 17:02:57","12.3","48","5.2","1.6","0.74"
"Apr 14, 2024 17:03:57","12.2","48","5.2","1.5","0.74"
"Apr 14, 2024 17:04:57","12.2","48","5.2","1.5","0.74"
"Apr 14, 2024 17:05:57","12.1","48","5.2","1.4","0.73"
"Apr 14, 2024 17:06:57","12.1","49","5.2","1.7","0.72"
"Apr 14, 2024 17:07:57","12.0","49","5.2","1.6","0.72"
"Apr 14, 2024 17:08:57","12.0","49","5.2","1.6","0.72"
"Apr 14, 2024 17:09:57","11.9","49","5.2","1.5","0.71"
"Apr 14, 2024 17:10:57","11.9","49","5.2","1.5","0.71"
"Apr 14, 2024 17:11:57","11.8","49","5.2","1.4","0.71"
"Apr 14, 2024 17:12:57","11.8","49","5.2","1.4","0.71"
"Apr 14, 2024 17:13:57","11.7","49","5.1","1.3","0.70"
"Apr 14, 2024 17:14:57","11.7","49","5.1","1.3","0.70"
"Apr 14, 2024 17:15:57","11.6","49","5.1","1.2","0.70"
"Apr 14, 2024 17:16:57","11.6","51","5.3","1.8","0.67"
"Apr 14, 2024 17:17:57","11.6","51","5.3","1.8","0.67"
"Apr 14, 2024 17:18:57","11.6","51","5.3","1.8","0.67"
"Apr 14, 2024 17:19:57","11.6","51","5.3","1.8","0.67"
"Apr 14, 2024 17:20:57","11.6","51","5.3","1.8","0.67"
"Apr 14, 2024 17:21:57","11.5","51","5.3","1.7","0.66"
"Apr 14, 2024 17:22:57","11.5","51","5.3","1.7","0.66"
"Apr 14, 2024 17:23:57","11.5","50","5.2","1.4","0.68"
"Apr 14, 2024 17:24:57","11.4","50","5.1","1.3","0.67"
"Apr 14, 2024 17:25:57","11.4","50","5.1","1.3","0.67"
"Apr 14, 2024 17:26:57","11.5","51","5.3","1.7","0.66"
"Apr 14, 2024 17:27:57","11.4","51","5.2","1.6","0.66"
"Apr 14, 2024 17:28:57","11.4","51","5.2","1.6","0.66"
"Apr 14, 2024 17:29:57","11.4","51","5.2","1.6","0.66"
"Apr 14, 2024 17:30:57","11.4","51","5.2","1.6","0.66"
"Apr 14, 2024 17:31:57","11.4","51","5.2","1.6","0.66"
"Apr 14, 2024 17:32:57","11.5","51","5.3","1.7","0.66"
"Apr 14, 2024 17:33:57","11.5","51","5.3","1.7","0.66"
"Apr 14, 2024 17:34:57","11.5","51","5.3","1.7","0.66"
"Apr 14, 2024 17:35:57","11.5","52","5.4","2.0","0.65"
"Apr 14, 2024 17:36:57","11.5","52","5.4","2.0","0.65"
"Apr 14, 2024 17:37:57","11.4","52","5.3","1.9","0.65"
"Apr 14, 2024 17:38:57","11.4","53","5.4","2.1","0.63"
"Apr 14, 2024 17:39:57","11.3","53","5.4","2.1","0.63"
"Apr 14, 2024 17:40:57","11.2","53","5.4","2.0","0.63"
"Apr 14, 2024 17:41:57","11.2","53","5.4","2.0","0.63"
"Apr 14, 2024 17:42:57","11.2","55","5.6","2.5","0.60"
"Apr 14, 2024 17:43:57","11.1","55","5.5","2.4","0.59"
"Apr 14, 2024 17:44:57","11.1","55","5.5","2.4","0.59"
"Apr 14, 2024 17:45:57","11.1","55","5.5","2.4","0.59"
"Apr 14, 2024 17:46:57","11.1","55","5.5","2.4","0.59"
"Apr 14, 2024 17:47:57","11.1","55","5.5","2.4","0.59"
"Apr 14, 2024 17:48:57","11.0","55","5.5","2.3","0.59"
"Apr 14, 2024 17:49:57","11.0","55","5.5","2.3","0.59"
"Apr 14, 2024 17:50:57","11.0","55","5.5","2.3","0.59"
"Apr 14, 2024 17:51:57","11.1","55","5.5","2.4","0.59"
"Apr 14, 2024 17:52:57","11.1","55","5.5","2.4","0.59"
"Apr 14, 2024 17:53:57","11.1","55","5.5","2.4","0.59"
"Apr 14, 2024 17:54:57","11.1","55","5.5","2.4","0.59"
"Apr 14, 2024 17:55:57","11.1","55","5.5","2.4","0.59"
"Apr 14, 2024 17:56:57","11.1","56","5.6","2.6","0.58"
"Apr 14, 2024 17:57:57","11.1","56","5.6","2.6","0.58"
"Apr 14, 2024 17:58:57","11.1","56","5.6","2.6","0.58"
"Apr 14, 2024 17:59:57","11.1","56","5.6","2.6","0.58"
"Apr 14, 2024 18:00:57","11.1","56","5.6","2.6","0.58"
"Apr 14, 2024 18:01:57","11.1","56","5.6","2.6","0.58"
"Apr 14, 2024 18:02:57","11.1","56","5.6","2.6","0.58"
"Apr 14, 2024 18:03:57","11.1","56","5.6","2.6","0.58"
"Apr 14, 2024 18:04:57","11.1","56","5.6","2.6","0.58"
"Apr 14, 2024 18:05:57","11.1","56","5.6","2.6","0.58"
"Apr 14, 2024 18:06:57","11.0","56","5.6","2.6","0.58"
"Apr 14, 2024 18:07:57","11.0","56","5.6","2.6","0.58"
"Apr 14, 2024 18:08:57","11.0","56","5.6","2.6","0.58"
"Apr 14, 2024 18:09:57","11.1","56","5.6","2.6","0.58"
"Apr 14, 2024 18:10:57","11.1","56","5.6","2.6","0.58"
"Apr 14, 2024 18:11:57","11.1","56","5.6","2.6","0.58"
"Apr 14, 2024 18:12:57","11.0","56","5.6","2.6","0.58"
"Apr 14, 2024 18:13:57","11.0","56","5.6","2.6","0.58"
"Apr 14, 2024 18:14:57","11.0","56","5.6","2.6","0.58"
"Apr 14, 2024 18:15:57","11.0","56","5.6","2.6","0.58"
"Apr 14, 2024 18:16:57","11.0","56","5.6","2.6","0.58"
"Apr 14, 2024 18:17:57","10.9","56","5.6","2.5","0.57"
"Apr 14, 2024 18:18:57","10.9","56","5.6","2.5","0.57"
"Apr 14, 2024 18:19:57","10.9","56","5.6","2.5","0.57"
"Apr 14, 2024 18:20:57","10.8","56","5.5","2.4","0.57"
"Apr 14, 2024 18:21:57","10.8","56","5.5","2.4","0.57"
"Apr 14, 2024 18:22:57","10.8","56","5.5","2.4","0.57"
"Apr 14, 2024 18:23:57","10.8","56","5.5","2.4","0.57"
"Apr 14, 2024 18:24:57","10.7","56","5.5","2.3","0.57"
"Apr 14, 2024 18:25:57","10.7","56","5.5","2.3","0.57"
"Apr 14, 2024 18:26:57","10.7","56","5.5","2.3","0.57"
"Apr 14, 2024 18:27:57","10.7","56","5.5","2.3","0.57"
"Apr 14, 2024 18:28:57","10.6","56","5.5","2.2","0.56"
"Apr 14, 2024 18:29:57","10.6","57","5.6","2.4","0.55"
"Apr 14, 2024 18:30:57","10.6","57","5.6","2.4","0.55"
"Apr 14, 2024 18:31:57","10.6","57","5.6","2.4","0.55"
"Apr 14, 2024 18:32:57","10.5","57","5.5","2.3","0.55"
"Apr 14, 2024 18:33:57","10.5","57","5.5","2.3","0.55"
"Apr 14, 2024 18:34:57","10.5","57","5.5","2.3","0.55"
"Apr 14, 2024 18:35:57","10.5","57","5.5","2.3","0.55"
"Apr 14, 2024 18:36:57","10.5","57","5.5","2.3","0.55"
"Apr 14, 2024 18:37:57","10.5","58","5.6","2.6","0.53"
"Apr 14, 2024 18:38:57","10.5","58","5.6","2.6","0.53"
"Apr 14, 2024 18:39:57","10.5","58","5.6","2.6","0.53"
"Apr 14, 2024 18:40:57","10.4","58","5.6","2.5","0.53"
"Apr 14, 2024 18:41:57","10.4","60","5.8","3.0","0.50"
"Apr 14, 2024 18:42:57","10.3","60","5.8","2.9","0.50"
"Apr 14, 2024 18:43:57","10.2","60","5.7","2.8","0.50"
"Apr 14, 2024 18:44:57","10.1","62","5.9","3.1","0.47"
"Apr 14, 2024 18:45:57","10.0","62","5.8","3.0","0.47"
"Apr 14, 2024 18:46:57","10.0","62","5.8","3.0","0.47"
"Apr 14, 2024 18:47:57","9.9","62","5.8","3.0","0.46"
"Apr 14, 2024 18:48:57","9.9","62","5.8","3.0","0.46"
"Apr 14, 2024 18:49:57","9.9","62","5.8","3.0","0.46"
"Apr 14, 2024 18:50:57","9.9","62","5.8","3.0","0.46"
"Apr 14, 2024 18:51:57","9.9","62","5.8","3.0","0.46"
"Apr 14, 2024 18:52:57","9.9","62","5.8","3.0","0.46"
"Apr 14, 2024 18:53:57","9.8","62","5.8","2.9","0.46"
"Apr 14, 2024 18:54:57","9.8","62","5.8","2.9","0.46"
"Apr 14, 2024 18:55:57","9.8","62","5.8","2.9","0.46"
"Apr 14, 2024 18:56:57","9.8","63","5.8","3.1","0.45"
"Apr 14, 2024 18:57:57","9.8","63","5.8","3.1","0.45"
"Apr 14, 2024 18:58:57","9.8","63","5.8","3.1","0.45"
"Apr 14, 2024 18:59:57","9.8","63","5.8","3.1","0.45"
"Apr 14, 2024 19:00:57","9.8","63","5.8","3.1","0.45"
